name,edition,condition,language,price_eur,quantity,seller,total_value,id_carta
"Destrozaviales, entusiasta de los explosivos",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,338
Domadora de condenados,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,357
Cajapum,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,178
Hacienda móvil,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,526
Arrastrero de tumbas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,92
Frontera con tormenta de arena,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,476
Rancho bucólico,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,876
Armadillo con armadura,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,83
Arrullo de Eriette,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,94
Vaca sagrada,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1073
Forjaalas ingenioso,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1617
Cuerda mística,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,289
Médico forajido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2745
Guardias de la diligencia,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1348
El toro por los cuernos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1330
Llavera esterlina,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2115
Proveedor esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2935
Tomar el escudo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1034
Árynx entrenada,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2712
Pueblerinos vengativos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,858
Grifo buscado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1727
Ladrontrueno atrevido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2159
Esguazo fallido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2433
Draco del géiser,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2939
Strix hostigador,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1002
Plan de fuga,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,829
Tiburón usurero,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2063
Maestra del lazo sin par,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,3113
Interferencia fantasmal,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,572
Desentrañar los secretos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,329
Allanacámaras de los Tirográcil,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2094
Salpicadora del manantial,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1438
Frenar en seco,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2394
Cargar con la culpa,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2442
Gigápodo emboscador,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2150
Buitre de Ganchonegro,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1202
Profanador del osario,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2722
Cenizas devoradoras,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2682
Cuota del desierto,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2277
Buscasangre desesperado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,170
Sorpresa del doliente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1723
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,932
Matón entusiasta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2153
Cuervo de los presagios mortales,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,290
Asesina del tejado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2288
Trampa oculta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1049
Saqueadora de cámaras,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,970
Duelista certera,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1237
Vendedora perspicaz,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1087
Descarrilamiento explosivo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,323
Pulverizador de puños de hierro,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1726
Saqueadora de minas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,971
Furia de los forajidos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,487
Dúo de tunantes,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1492
Desenfundar rápido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,328
Acometedor espinoso,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1314
Piromantes del rodeo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,826
Salva tronadora,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2374
Tiro con efecto,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2708
Muerdetobillos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,745
Centinela de manada espinosa,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2337
Cactarántula,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2397
Oso arriero,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2261
Comando de los Librerrantes,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1914
Castor gigante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1695
Bandido de Puasrecias,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,127
Naturalista paciente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1212
Alcanzar el cielo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2262
Velo de piel de serpiente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1082
Paladín de Bosquespinas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,1320
Tirar de la silla,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,2189
Alzamiento de las barrillas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,3038
Alimaña hambrienta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,42
Batea de oro,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,134
Jardinero de oasis,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,611
Ayudante argénteo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,119
Sabueso esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,953
Torres de canalización,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4,MagicBarcelona,0.8,1043
Meseta ilusoria,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,718
Riscos deteriorados,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4,MagicBarcelona,1.0,923
Montes espinosos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,740
Brezal de creosotas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,157
Cañón erosionado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,224
Barranco pútrido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,129
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,831
Arroyo solitario,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,93
Oasis exuberante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,777
Manantiales estancados,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4,MagicBarcelona,0.6,696
Llanura (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.25,4,MagicBarcelona,1.0,676
Pantano (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.35,4,MagicBarcelona,1.4,803
Líder de guerra de la conejera,Bloomburrow,NM,Inglés,3.5,4,MagicBarcelona,14.0,2218
Temporada de valentía,Bloomburrow,NM,Inglés,0.99,4,MagicBarcelona,3.96,1021
"Abrazos, guardián espeluznante",Bloomburrow,NM,Inglés,1.25,4,MagicBarcelona,5.0,1669
Cisne de la salvación,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,236
Invocación estelar,Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,1707
En las garras del sueño,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,1877
Augur de la estrella oscura,Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,2501
Trocador del sendero,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,2757
Anciana del acualiento,Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,55
"Alania, Tormenta Divergente",Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,2473
Hechicera del hipnorrocío,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,2991
"Finneas, arquero certero",Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,468
"Kastral, Penacho del Viento",Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,2760
"Muerra, estratega de retales",Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,1357
Vren el Implacable,Bloomburrow,NM,Inglés,0.35,4,MagicBarcelona,1.4,1103
Armiño de las hojas rutilantes,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1920
Sanación de la gota de rocío,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2239
Coyote umbrerrante,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2990
Pluma del vuelo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1591
Espadachina floridiestra,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3150
Patas a la obra,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2967
Entereza de Mabel,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2564
Ahuyentar la calamidad,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2710
Escuadrón aventajado,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1410
Trazadora de estrellas,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2408
Acechador del río Largo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2243
Ratera de la orilla,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3123
Azotador con corrientes,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2050
Dulce sorpresa,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3083
Vigilante del depósito óseo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2911
Avaricia consumidora,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1386
Emboscador a sotavento,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3064
Caer,Bloomburrow,NM,Inglés,0.35,4,MagicBarcelona,1.4,177
Enjambre rompecáscaras,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1697
Heraldo de piedras lunares,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2795
Negociación sin escrúpulos,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1964
Contemplar los astros,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2392
Patrulla de Wick,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2866
Dirigente de la Zarzaguardia,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1127
Coleccionista descarada,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1677
Aprovechadora de tormentas,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1943
Jabalí sismafilado,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1855
Agrupamiento en Vallis,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2527
Boxeadora puñocorteza,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1904
Vigía en la cima,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1902
Ante del vendaval,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2098
Glotón enjambrespina,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1347
Talento: caza,Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,2643
Reciclaje sin igual,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1383
Hacer mella,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1779
Mentora cuidamadrigueras,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2676
Mentor del fogovidrio,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1671
Mentora brincanenúfares,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2636
Mentor del Plumicredo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2039
Mentora de la vainarcha,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2659
Mentora astrovidente,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1932
Mentor domatormentas,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,714
Mentor convocamareas,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1876
Mentor siembracuentos,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2161
Aldea Nenúfar,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1560
Aldea Florlupina,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2698
Aldea Loditos,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1581
Dúo valeroso,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1425
Dúo del vivicredo,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3042
Guardia de las ortigas,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2165
Farándula del Vilano,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1816
Testigo del ciclo lunar,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2744
Formación de pinzones,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2014
Dúo de la valva refulgente,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,377
Perla de sabiduría,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1882
Huir juntos,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,551
Desbullamentes,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2870
Guarda de la tromba acuática,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2030
Visión fatídica,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1175
Invierno adelantado,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3075
Escamas de pizarra,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1803
Veroparlante bajo las estrellas,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1946
Conducción eléctrica,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2290
Lanzachispas con volantes,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1633
Poder de los mansos,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1924
Atacante pisavapor,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2205
Sacar la basura,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2980
Reyerta de larguitallos,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2847
Croaporreo,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3140
Druida de la lluvia solar,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3111
Vigías en lo alto,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3139
Degolladora de las cenizas,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1982
Cultivadora de necrofrutos,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,294
Ama de la hacienda,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2575
Matona de la hojachatarra,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1359
Asaltante perforamentes,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1252
Clérigo del alza lunar,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2647
Profeta del estanque,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,851
Escudero de las cascaritas,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2942
Pescadora de la tempestad,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2845
Guardiarratón veterano,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1142
Cosechadora cortezuda,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1627
Olla de Margarita,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1652
Gruta escondida,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2997
Llanura (V.1),Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,676
Llanura (V.2),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,677
Llanura (V.3),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,678
Llanura (V.4),Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,679
Isla (V.2),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,604
Isla (V.3),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,605
Isla (V.4),Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,2475
Pantano (V.1),Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,803
Pantano (V.2),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,804
Pantano (V.3),Bloomburrow,NM,Inglés,0.35,4,MagicBarcelona,1.4,805
Pantano (V.4),Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,806
Montaña (V.1),Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,736
Montaña (V.2),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,737
Montaña (V.3),Bloomburrow,NM,Inglés,0.35,4,MagicBarcelona,1.4,738
Montaña (V.4),Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,739
Bosque (V.1),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,151
Bosque (V.2),Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,152
Bosque (V.3),Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,153
Bosque (V.4),Bloomburrow,NM,Inglés,0.75,4,MagicBarcelona,3.0,154
Avanzadilla de Bigovalle,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,115
Pozo de los deseos,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,1214
Luchadora del fogolar,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,686
"Baylen, el Henofaciente",Bloomburrow,NM,Inglés,0.5,4,MagicBarcelona,2.0,136
Convidante del rito cosechero,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1573
Trampera ratonera,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2689
Guardia de la conejera veterano,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1450
Surcaolas atrevida,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3034
Talento: chismorreo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2752
Caballero pescador,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2369
Numerito de nutripolo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2304
Escolta del Plumicredo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3079
Perpetuar el ciclo,Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,1648
Rondamarjales persistente,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2226
Reclutadora reptiliana,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1559
Protectora peludita,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1624
Recolectora curiosa,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2650
Escriba de Tres Árboles,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1408
Picamaderos proveedor,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1596
Respuesta sin gazapos,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3146
Anciano de la conejera,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1503
Espiral mental,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1601
Ermitaño de noctespiras,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2113
Dúo alaplaneador,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2749
Contendiente con cota de púas,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2715
Asalto con ágatas,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2578
Dúo chisparrayo,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1966
Gritito de guerra,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2038
Escriba bigotinta,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2675
Druida de la pala,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2851
Arrasador escudoxidado,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1735
Campana de Puerto Fontanal,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3107
Refugio inexplorado,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1994
Augurio de calamidad,Bloomburrow,NM,Inglés,0.25,4,MagicBarcelona,1.0,2865
Renacimiento serpenteante,Bloomburrow,NM,Inglés,0.35,4,MagicBarcelona,1.4,2468
Festival de las Ascuas,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,1756
Talento: construcción,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2880
Oleada calamitosa,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,3063
Enredamentes,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1483
Nocturno de Avellana,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2872
Monolito amenazador,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2044
Talento: herrería,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2105
Ráfaga floreciente,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1974
Rebose del acaparador,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1614
Empujón de broma,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1444
Mordisco incisivo,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1317
Lanzateteras,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2813
Herborista de la raíz peligrosa,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1446
Jerardilla venerado,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2610
Epopeya heredada,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,1828
Espada de forja estelar,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2535
Brincador enraizado,Bloomburrow,NM,Inglés,0.15,4,MagicBarcelona,0.6,2596
Luz de destierro,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,687
Sonar hiriente,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1758
Pregonera vociferante,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,3102
Asesina de la hoja de ágata,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1628
Apetito nocturno,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1618
Remolino psíquico,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1691
Abresendas de Alania,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2065
Mapache animador,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1196
Dúo dulcengorro,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,378
Centinela lenguaviscosa,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,2603
Dúo arboguarda,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1599
Mascota de Tres Árboles,Bloomburrow,NM,Inglés,0.1,4,MagicBarcelona,0.4,1632
Lanzamorralla,Bloomburrow,NM,Inglés,0.35,4,MagicBarcelona,1.4,654
Invocallamas de Vallis,Bloomburrow,NM,Inglés,0.2,4,MagicBarcelona,0.8,2576
